rho             ne              v_phi           Te              E_rho           Psi              
7.74454687E-03  1.00020601E+00  -3.15303553E-07  9.99628437E-07  4.03239901E-07  2.89109933E-10
7.75438497E-03  1.00020374E+00  -3.09376743E-07  9.99634871E-07  3.97891347E-07  2.85169184E-10
7.76424966E-03  1.00020148E+00  -3.03538313E-07  9.99641220E-07  3.92596744E-07  2.81270282E-10
7.77413960E-03  1.00019924E+00  -2.97788179E-07  9.99647485E-07  3.87356518E-07  2.77413493E-10
7.78406207E-03  1.00019701E+00  -2.92121331E-07  9.99653669E-07  3.82166583E-07  2.73595763E-10
7.79400338E-03  1.00019480E+00  -2.86544711E-07  9.99659766E-07  3.77033804E-07  2.69822094E-10
7.80397582E-03  1.00019260E+00  -2.81050530E-07  9.99665783E-07  3.71951526E-07  2.66087545E-10
7.81397405E-03  1.00019042E+00  -2.75640930E-07  9.99671718E-07  3.66922220E-07  2.62393885E-10
7.82399687E-03  1.00018825E+00  -2.70315673E-07  9.99677571E-07  3.61946178E-07  2.58741282E-10
7.83405085E-03  1.00018610E+00  -2.65070452E-07  9.99683346E-07  3.57019872E-07  2.55127101E-10
7.84413451E-03  1.00018396E+00  -2.59905300E-07  9.99689044E-07  3.52143810E-07  2.51551671E-10
7.85424396E-03  1.00018183E+00  -2.54821396E-07  9.99694661E-07  3.47319607E-07  2.48016131E-10
7.86438076E-03  1.00017972E+00  -2.49817100E-07  9.99700200E-07  3.42546217E-07  2.44519669E-10
7.87454756E-03  1.00017763E+00  -2.44890312E-07  9.99705664E-07  3.37822131E-07  2.41061136E-10
7.88473949E-03  1.00017555E+00  -2.40042576E-07  9.99711049E-07  3.33149337E-07  2.37641944E-10
7.89496145E-03  1.00017348E+00  -2.35270734E-07  9.99716359E-07  3.28525297E-07  2.34260191E-10
7.90520948E-03  1.00017143E+00  -2.30575828E-07  9.99721593E-07  3.23951526E-07  2.30916942E-10
7.91548796E-03  1.00016940E+00  -2.25955051E-07  9.99726754E-07  3.19425791E-07  2.27610524E-10
7.92579522E-03  1.00016737E+00  -2.21408387E-07  9.99731841E-07  3.14948575E-07  2.24341246E-10
7.93612907E-03  1.00016537E+00  -2.16935983E-07  9.99736853E-07  3.10520533E-07  2.21109545E-10
7.94649496E-03  1.00016338E+00  -2.12534712E-07  9.99741795E-07  3.06139071E-07  2.17913486E-10
7.95689120E-03  1.00016140E+00  -2.08204556E-07  9.99746666E-07  3.01804657E-07  2.14753371E-10
7.96731666E-03  1.00015944E+00  -2.03945228E-07  9.99751465E-07  2.97517507E-07  2.11629317E-10
7.97777383E-03  1.00015749E+00  -1.99754965E-07  9.99756195E-07  2.93276344E-07  2.08540353E-10
7.98826013E-03  1.00015556E+00  -1.95634050E-07  9.99760856E-07  2.89081952E-07  2.05487012E-10
7.99877889E-03  1.00015364E+00  -1.91580440E-07  9.99765448E-07  2.84932752E-07  2.02468103E-10
8.00932905E-03  1.00015174E+00  -1.87593823E-07  9.99769973E-07  2.80828913E-07  1.99483714E-10
8.01990897E-03  1.00014985E+00  -1.83674081E-07  9.99774429E-07  2.76770819E-07  1.96534084E-10
8.03051664E-03  1.00014798E+00  -1.79821175E-07  9.99778818E-07  2.72758945E-07  1.93619518E-10
8.04115261E-03  1.00014612E+00  -1.76034110E-07  9.99783139E-07  2.68792775E-07  1.90739605E-10
8.05182200E-03  1.00014428E+00  -1.72310329E-07  9.99787396E-07  2.64870135E-07  1.87892727E-10
8.06252468E-03  1.00014245E+00  -1.68649190E-07  9.99791588E-07  2.60990839E-07  1.85078713E-10
8.07325961E-03  1.00014064E+00  -1.65050363E-07  9.99795717E-07  2.57155031E-07  1.82297633E-10
8.08402554E-03  1.00013884E+00  -1.61513548E-07  9.99799782E-07  2.53362895E-07  1.79549582E-10
8.09482306E-03  1.00013705E+00  -1.58037830E-07  9.99803784E-07  2.49613954E-07  1.76834180E-10
8.10565370E-03  1.00013528E+00  -1.54622013E-07  9.99807724E-07  2.45907422E-07  1.74150821E-10
8.11652170E-03  1.00013353E+00  -1.51264116E-07  9.99811604E-07  2.42241634E-07  1.71498266E-10
8.12741663E-03  1.00013179E+00  -1.47966663E-07  9.99815421E-07  2.38619848E-07  1.68878839E-10
8.13834552E-03  1.00013006E+00  -1.44726789E-07  9.99819179E-07  2.35039437E-07  1.66290602E-10
8.14930661E-03  1.00012835E+00  -1.41544331E-07  9.99822876E-07  2.31500721E-07  1.63733755E-10
8.16030173E-03  1.00012665E+00  -1.38418079E-07  9.99826515E-07  2.28002857E-07  1.61207654E-10
8.17132990E-03  1.00012497E+00  -1.35347637E-07  9.99830095E-07  2.24545903E-07  1.58712308E-10
8.18238790E-03  1.00012331E+00  -1.32333192E-07  9.99833617E-07  2.21130586E-07  1.56248209E-10
8.19348602E-03  1.00012165E+00  -1.29371298E-07  9.99837083E-07  2.17753495E-07  1.53812862E-10
8.20461624E-03  1.00012002E+00  -1.26463464E-07  9.99840493E-07  2.14416842E-07  1.51407833E-10
8.21578504E-03  1.00011839E+00  -1.23607363E-07  9.99843847E-07  2.11118453E-07  1.49031521E-10
8.22698511E-03  1.00011678E+00  -1.20804214E-07  9.99847146E-07  2.07860235E-07  1.46685269E-10
8.23822176E-03  1.00011519E+00  -1.18052035E-07  9.99850390E-07  2.04640390E-07  1.44367753E-10
8.24949657E-03  1.00011361E+00  -1.15349833E-07  9.99853582E-07  2.01458245E-07  1.42078457E-10
8.26080159E-03  1.00011204E+00  -1.12698857E-07  9.99856718E-07  1.98315780E-07  1.39818775E-10
8.27214646E-03  1.00011049E+00  -1.10096213E-07  9.99859803E-07  1.95210066E-07  1.37586570E-10
8.28352339E-03  1.00010895E+00  -1.07543063E-07  9.99862835E-07  1.92142992E-07  1.35383171E-10
8.29494177E-03  1.00010743E+00  -1.05036689E-07  9.99865817E-07  1.89111788E-07  1.33206558E-10
8.30639287E-03  1.00010592E+00  -1.02578407E-07  9.99868747E-07  1.86118543E-07  1.31058203E-10
8.31787841E-03  1.00010442E+00  -1.00167194E-07  9.99871626E-07  1.83162526E-07  1.28937551E-10
8.32940647E-03  1.00010294E+00  -9.78007714E-08  9.99874457E-07  1.80241436E-07  1.26842924E-10
8.34096856E-03  1.00010148E+00  -9.54802980E-08  9.99877238E-07  1.77357196E-07  1.24775674E-10
8.35257092E-03  1.00010002E+00  -9.32039253E-08  9.99879971E-07  1.74508010E-07  1.22734484E-10
8.36420973E-03  1.00009858E+00  -9.09718215E-08  9.99882656E-07  1.71694583E-07  1.20719833E-10
8.37588280E-03  1.00009716E+00  -8.87837912E-08  9.99885293E-07  1.68917181E-07  1.18731884E-10
8.38759899E-03  1.00009575E+00  -8.66375969E-08  9.99887885E-07  1.66173460E-07  1.16768933E-10
8.39934888E-03  1.00009435E+00  -8.45343939E-08  9.99890429E-07  1.63465395E-07  1.14832366E-10
8.41113647E-03  1.00009297E+00  -8.24728567E-08  9.99892927E-07  1.60791792E-07  1.12921303E-10
8.42296618E-03  1.00009160E+00  -8.04516611E-08  9.99895381E-07  1.58151427E-07  1.11034842E-10
8.43482727E-03  1.00009025E+00  -7.84720518E-08  9.99897789E-07  1.55546434E-07  1.09174484E-10
8.44673646E-03  1.00008890E+00  -7.65306877E-08  9.99900154E-07  1.52972913E-07  1.07337418E-10
8.45869038E-03  1.00008757E+00  -7.46276445E-08  9.99902478E-07  1.50431429E-07  1.05524023E-10
8.47067518E-03  1.00008626E+00  -7.27645564E-08  9.99904757E-07  1.47924672E-07  1.03736195E-10
8.48270661E-03  1.00008496E+00  -7.09384176E-08  9.99906994E-07  1.45449102E-07  1.01971383E-10
8.49477308E-03  1.00008367E+00  -6.91504522E-08  9.99909190E-07  1.43006873E-07  1.00231101E-10
8.50688456E-03  1.00008240E+00  -6.73986440E-08  9.99911344E-07  1.40595731E-07  9.85137171E-11
8.51903456E-03  1.00008114E+00  -6.56834137E-08  9.99913458E-07  1.38216747E-07  9.68199723E-11
8.53122634E-03  1.00007989E+00  -6.40037635E-08  9.99915532E-07  1.35869039E-07  9.51492148E-11
8.54346346E-03  1.00007866E+00  -6.23587075E-08  9.99917567E-07  1.33551715E-07  9.35007879E-11
8.55574250E-03  1.00007744E+00  -6.07482077E-08  9.99919562E-07  1.31265209E-07  9.18749781E-11
8.56806375E-03  1.00007623E+00  -5.91717170E-08  9.99921520E-07  1.29009241E-07  9.02715637E-11
8.58042707E-03  1.00007503E+00  -5.76287471E-08  9.99923439E-07  1.26783607E-07  8.86903786E-11
8.59282965E-03  1.00007385E+00  -5.61191295E-08  9.99925321E-07  1.24588567E-07  8.71315858E-11
8.60528669E-03  1.00007268E+00  -5.46405540E-08  9.99927167E-07  1.22421241E-07  8.55931187E-11
8.61777791E-03  1.00007153E+00  -5.31949469E-08  9.99928975E-07  1.20284941E-07  8.40773081E-11
8.63031903E-03  1.00007038E+00  -5.17799906E-08  9.99930749E-07  1.18176744E-07  8.25820581E-11
8.64290576E-03  1.00006925E+00  -5.03957197E-08  9.99932487E-07  1.16097177E-07  8.11077243E-11
8.65553533E-03  1.00006814E+00  -4.90419638E-08  9.99934190E-07  1.14046477E-07  7.96544542E-11
8.66821015E-03  1.00006703E+00  -4.77179889E-08  9.99935859E-07  1.12024029E-07  7.82217909E-11
8.68093335E-03  1.00006594E+00  -4.64230152E-08  9.99937495E-07  1.10029124E-07  7.68092142E-11
8.69369516E-03  1.00006486E+00  -4.51575634E-08  9.99939096E-07  1.08063064E-07  7.54176256E-11
8.70650871E-03  1.00006379E+00  -4.39198709E-08  9.99940665E-07  1.06123602E-07  7.40454166E-11
8.71937057E-03  1.00006274E+00  -4.27098488E-08  9.99942202E-07  1.04211074E-07  7.26928057E-11
8.73227573E-03  1.00006169E+00  -4.15275170E-08  9.99943706E-07  1.02326004E-07  7.13601449E-11
8.74523170E-03  1.00006066E+00  -4.03717478E-08  9.99945180E-07  1.00467080E-07  7.00464898E-11
8.75823636E-03  1.00005965E+00  -3.92423133E-08  9.99946623E-07  9.86344155E-08  6.87519020E-11
8.77128839E-03  1.00005864E+00  -3.81388993E-08  9.99948035E-07  9.68279866E-08  6.74763474E-11
8.78438462E-03  1.00005765E+00  -3.70613312E-08  9.99949417E-07  9.50480024E-08  6.62199558E-11
8.79753153E-03  1.00005667E+00  -3.60086497E-08  9.99950770E-07  9.32933682E-08  6.49819375E-11
8.81073125E-03  1.00005570E+00  -3.49802862E-08  9.99952093E-07  9.15636111E-08  6.37619422E-11
8.82397857E-03  1.00005474E+00  -3.39762422E-08  9.99953389E-07  8.98592146E-08  6.25602945E-11
8.83727751E-03  1.00005379E+00  -3.29958042E-08  9.99954656E-07  8.81794522E-08  6.13764658E-11
8.85061802E-03  1.00005286E+00  -3.20392914E-08  9.99955894E-07  8.65253661E-08  6.02111741E-11
8.86401264E-03  1.00005193E+00  -3.11053918E-08  9.99957106E-07  8.48951789E-08  5.90631513E-11
8.87745749E-03  1.00005102E+00  -3.01939919E-08  9.99958290E-07  8.32891697E-08  5.79325784E-11
8.89095781E-03  1.00005012E+00  -2.93043580E-08  9.99959449E-07  8.17065209E-08  5.68188646E-11
8.90451227E-03  1.00004924E+00  -2.84362121E-08  9.99960582E-07  8.01472083E-08  5.57219783E-11
8.91811874E-03  1.00004836E+00  -2.75893165E-08  9.99961689E-07  7.86112819E-08  5.46419396E-11
8.93176536E-03  1.00004749E+00  -2.67640023E-08  9.99962770E-07  7.70998421E-08  5.35795074E-11
8.94547190E-03  1.00004664E+00  -2.59586887E-08  9.99963828E-07  7.56104817E-08  5.25329747E-11
8.95923607E-03  1.00004580E+00  -2.51731744E-08  9.99964861E-07  7.41432879E-08  5.15023893E-11
8.97305437E-03  1.00004496E+00  -2.44073084E-08  9.99965870E-07  7.26984495E-08  5.04878699E-11
8.98692631E-03  1.00004414E+00  -2.36607601E-08  9.99966856E-07  7.12758199E-08  4.94893000E-11
9.00085373E-03  1.00004333E+00  -2.29330798E-08  9.99967818E-07  6.98750181E-08  4.85063986E-11
9.01483790E-03  1.00004253E+00  -2.22238571E-08  9.99968758E-07  6.84957265E-08  4.75389296E-11
9.02887869E-03  1.00004174E+00  -2.15327627E-08  9.99969676E-07  6.71377747E-08  4.65867607E-11
9.04297637E-03  1.00004097E+00  -2.08594466E-08  9.99970572E-07  6.58009471E-08  4.56497279E-11
9.05713379E-03  1.00004020E+00  -2.02034470E-08  9.99971447E-07  6.44847943E-08  4.47275037E-11
9.07134164E-03  1.00003944E+00  -1.95648579E-08  9.99972300E-07  6.31899819E-08  4.38205419E-11
9.08561114E-03  1.00003870E+00  -1.89428441E-08  9.99973133E-07  6.19152923E-08  4.29279776E-11
9.09993899E-03  1.00003796E+00  -1.83372370E-08  9.99973946E-07  6.06608436E-08  4.20498815E-11
9.11432990E-03  1.00003723E+00  -1.77475297E-08  9.99974738E-07  5.94260497E-08  4.11858317E-11
9.12878057E-03  1.00003652E+00  -1.71735545E-08  9.99975511E-07  5.82110212E-08  4.03358944E-11
9.14327963E-03  1.00003581E+00  -1.66154348E-08  9.99976264E-07  5.70165018E-08  3.95005780E-11
9.15784733E-03  1.00003512E+00  -1.60720831E-08  9.99976999E-07  5.58406351E-08  3.86785732E-11
9.17247512E-03  1.00003443E+00  -1.55435322E-08  9.99977715E-07  5.46839468E-08  3.78702369E-11
9.18717627E-03  1.00003376E+00  -1.50290273E-08  9.99978414E-07  5.35452358E-08  3.70747191E-11
9.20192507E-03  1.00003309E+00  -1.45291734E-08  9.99979094E-07  5.24263083E-08  3.62932712E-11
9.21673650E-03  1.00003243E+00  -1.40431530E-08  9.99979757E-07  5.13258160E-08  3.55249407E-11
9.23162032E-03  1.00003179E+00  -1.35703792E-08  9.99980402E-07  5.02428794E-08  3.47691039E-11
9.24656605E-03  1.00003115E+00  -1.31109184E-08  9.99981031E-07  4.91781023E-08  3.40261724E-11
9.26157923E-03  1.00003052E+00  -1.26643281E-08  9.99981644E-07  4.81309182E-08  3.32957411E-11
9.27664891E-03  1.00002990E+00  -1.22306570E-08  9.99982240E-07  4.71019070E-08  3.25782048E-11
9.29178448E-03  1.00002929E+00  -1.18093576E-08  9.99982820E-07  4.60902367E-08  3.18729739E-11
9.30698372E-03  1.00002870E+00  -1.14002279E-08  9.99983385E-07  4.50958819E-08  3.11800213E-11
9.32224920E-03  1.00002810E+00  -1.10029376E-08  9.99983934E-07  4.41184982E-08  3.04990981E-11
9.33758290E-03  1.00002752E+00  -1.06171825E-08  9.99984468E-07  4.31577913E-08  2.98299904E-11
9.35298377E-03  1.00002695E+00  -1.02427405E-08  9.99984988E-07  4.22136609E-08  2.91726196E-11
9.36845343E-03  1.00002639E+00  -9.87932593E-09  9.99985494E-07  4.12858399E-08  2.85267913E-11
9.38399527E-03  1.00002583E+00  -9.52662184E-09  9.99985986E-07  4.03739664E-08  2.78922454E-11
9.39960450E-03  1.00002529E+00  -9.18450023E-09  9.99986464E-07  3.94781592E-08  2.72690564E-11
9.41528395E-03  1.00002475E+00  -8.85266175E-09  9.99986928E-07  3.85980866E-08  2.66569855E-11
9.43104224E-03  1.00002422E+00  -8.53070268E-09  9.99987380E-07  3.77331181E-08  2.60555865E-11
9.44686830E-03  1.00002370E+00  -8.21862643E-09  9.99987819E-07  3.68837063E-08  2.54651665E-11
9.46276391E-03  1.00002319E+00  -7.91616799E-09  9.99988245E-07  3.60495833E-08  2.48855317E-11
9.47873640E-03  1.00002269E+00  -7.62297000E-09  9.99988659E-07  3.52302077E-08  2.43162986E-11
9.49478300E-03  1.00002219E+00  -7.33887195E-09  9.99989061E-07  3.44255707E-08  2.37574540E-11
9.51090395E-03  1.00002170E+00  -7.06365811E-09  9.99989451E-07  3.36355042E-08  2.32088739E-11
9.52709839E-03  1.00002122E+00  -6.79713301E-09  9.99989829E-07  3.28598905E-08  2.26704700E-11
9.54337009E-03  1.00002075E+00  -6.53903016E-09  9.99990197E-07  3.20983951E-08  2.21420032E-11
9.55971985E-03  1.00002029E+00  -6.28913809E-09  9.99990553E-07  3.13508308E-08  2.16233371E-11
9.57614484E-03  1.00001983E+00  -6.04730212E-09  9.99990899E-07  3.06171738E-08  2.11144487E-11
9.59264472E-03  1.00001939E+00  -5.81332897E-09  9.99991234E-07  2.98972796E-08  2.06152316E-11
9.60922677E-03  1.00001895E+00  -5.58692489E-09  9.99991559E-07  2.91906801E-08  2.01253548E-11
9.62588356E-03  1.00001851E+00  -5.36800337E-09  9.99991874E-07  2.84975408E-08  1.96449273E-11
9.64261453E-03  1.00001809E+00  -5.15638020E-09  9.99992180E-07  2.78177214E-08  1.91738457E-11
9.65943521E-03  1.00001767E+00  -4.95168033E-09  9.99992475E-07  2.71504464E-08  1.87115671E-11
9.67634721E-03  1.00001726E+00  -4.75372032E-09  9.99992762E-07  2.64955327E-08  1.82579591E-11
9.69333773E-03  1.00001686E+00  -4.56247964E-09  9.99993040E-07  2.58533377E-08  1.78132639E-11
9.71040164E-03  1.00001646E+00  -4.37783612E-09  9.99993308E-07  2.52238916E-08  1.73774970E-11
9.72755237E-03  1.00001608E+00  -4.19947265E-09  9.99993568E-07  2.46065465E-08  1.69502045E-11
9.74479462E-03  1.00001569E+00  -4.02718197E-09  9.99993820E-07  2.40010031E-08  1.65311744E-11
9.76212135E-03  1.00001532E+00  -3.86087654E-09  9.99994063E-07  2.34073740E-08  1.61204796E-11
9.77952829E-03  1.00001495E+00  -3.70043501E-09  9.99994299E-07  2.28256555E-08  1.57181127E-11
9.79702226E-03  1.00001459E+00  -3.54563623E-09  9.99994526E-07  2.22554725E-08  1.53238096E-11
9.81460271E-03  1.00001424E+00  -3.39633232E-09  9.99994746E-07  2.16967023E-08  1.49374807E-11
9.83227713E-03  1.00001389E+00  -3.25231279E-09  9.99994959E-07  2.11489734E-08  1.45588649E-11
9.85004489E-03  1.00001355E+00  -3.11344140E-09  9.99995164E-07  2.06121792E-08  1.41878841E-11
9.86790355E-03  1.00001321E+00  -2.97959619E-09  9.99995363E-07  2.00862621E-08  1.38244944E-11
9.88585410E-03  1.00001288E+00  -2.85063006E-09  9.99995555E-07  1.95710591E-08  1.34685789E-11
9.90390590E-03  1.00001256E+00  -2.72634281E-09  9.99995740E-07  1.90661780E-08  1.31198628E-11
9.92203391E-03  1.00001225E+00  -2.60676897E-09  9.99995918E-07  1.85721774E-08  1.27787280E-11
9.94027298E-03  1.00001194E+00  -2.49154713E-09  9.99996091E-07  1.80879758E-08  1.24444238E-11
9.95860940E-03  1.00001163E+00  -2.38064305E-09  9.99996257E-07  1.76138261E-08  1.21171212E-11
9.97704119E-03  1.00001134E+00  -2.27394341E-09  9.99996418E-07  1.71496515E-08  1.17967637E-11
9.99556180E-03  1.00001104E+00  -2.17135934E-09  9.99996572E-07  1.66954785E-08  1.14833660E-11
1.00141761E-02  1.00001076E+00  -2.07273918E-09  9.99996721E-07  1.62510489E-08  1.11767466E-11
1.00328994E-02  1.00001048E+00  -1.97788612E-09  9.99996865E-07  1.58158758E-08  1.08765660E-11
1.00517347E-02  1.00001020E+00  -1.88667696E-09  9.99997003E-07  1.53897824E-08  1.05826995E-11
1.00706647E-02  1.00000993E+00  -1.79908543E-09  9.99997136E-07  1.49730436E-08  1.02953335E-11
1.00896963E-02  1.00000967E+00  -1.71496702E-09  9.99997264E-07  1.45653755E-08  1.00142691E-11
1.01088402E-02  1.00000941E+00  -1.63417005E-09  9.99997388E-07  1.41664359E-08  9.73926759E-12
1.01280823E-02  1.00000916E+00  -1.55664986E-09  9.99997506E-07  1.37763989E-08  9.47044605E-12
1.01474331E-02  1.00000891E+00  -1.48226056E-09  9.99997621E-07  1.33949264E-08  9.20756882E-12
1.01669009E-02  1.00000867E+00  -1.41087484E-09  9.99997730E-07  1.30217510E-08  8.95044900E-12
1.01864936E-02  1.00000843E+00  -1.34237271E-09  9.99997836E-07  1.26566221E-08  8.69891140E-12
1.02061718E-02  1.00000820E+00  -1.27679531E-09  9.99997937E-07  1.23001527E-08  8.45337578E-12
1.02259641E-02  1.00000797E+00  -1.21394987E-09  9.99998035E-07  1.19516937E-08  8.21339261E-12
1.02458657E-02  1.00000775E+00  -1.15376163E-09  9.99998128E-07  1.16112156E-08  7.97893928E-12
1.02658921E-02  1.00000753E+00  -1.09609770E-09  9.99998218E-07  1.12783460E-08  7.74975707E-12
1.02860362E-02  1.00000732E+00  -1.04089635E-09  9.99998304E-07  1.09531033E-08  7.52585649E-12
1.03063005E-02  1.00000711E+00  -9.88068838E-10  9.99998386E-07  1.06353418E-08  7.30713517E-12
1.03266821E-02  1.00000691E+00  -9.37542145E-10  9.99998466E-07  1.03249991E-08  7.09354823E-12
1.03471970E-02  1.00000671E+00  -8.89200091E-10  9.99998542E-07  1.00217324E-08  6.88485762E-12
1.03678307E-02  1.00000652E+00  -8.43002420E-10  9.99998614E-07  9.72565843E-09  6.68114199E-12
1.03885802E-02  1.00000633E+00  -7.98879490E-10  9.99998684E-07  9.43670842E-09  6.48235207E-12
1.04094626E-02  1.00000614E+00  -7.56722764E-10  9.99998751E-07  9.15454187E-09  6.28825188E-12
1.04304678E-02  1.00000596E+00  -7.16483055E-10  9.99998814E-07  8.87919615E-09  6.09886545E-12
1.04516159E-02  1.00000578E+00  -6.78055114E-10  9.99998875E-07  8.61031328E-09  5.91394494E-12
1.04728876E-02  1.00000561E+00  -6.41408925E-10  9.99998934E-07  8.34804468E-09  5.73359292E-12
1.04942660E-02  1.00000544E+00  -6.06504792E-10  9.99998990E-07  8.09248207E-09  5.55787093E-12
1.05157915E-02  1.00000528E+00  -5.73212938E-10  9.99999043E-07  7.84304037E-09  5.38637522E-12
1.05374530E-02  1.00000512E+00  -5.41491671E-10  9.99999094E-07  7.59975956E-09  5.21913188E-12
1.05592577E-02  1.00000496E+00  -5.11272580E-10  9.99999142E-07  7.36246885E-09  5.05602221E-12
1.05811960E-02  1.00000480E+00  -4.82511873E-10  9.99999189E-07  7.13117872E-09  4.89705211E-12
1.06032617E-02  1.00000466E+00  -4.55160607E-10  9.99999233E-07  6.90585510E-09  4.74219691E-12
1.06254651E-02  1.00000451E+00  -4.29150580E-10  9.99999275E-07  6.68629308E-09  4.59131462E-12
1.06478206E-02  1.00000437E+00  -4.04413147E-10  9.99999315E-07  6.47226019E-09  4.44424435E-12
1.06703298E-02  1.00000423E+00  -3.80897826E-10  9.99999354E-07  6.26366046E-09  4.30091910E-12
1.06929883E-02  1.00000409E+00  -3.58561340E-10  9.99999390E-07  6.06045168E-09  4.16130882E-12
1.07157965E-02  1.00000396E+00  -3.37356047E-10  9.99999425E-07  5.86254302E-09  4.02535015E-12
1.07387592E-02  1.00000383E+00  -3.17231985E-10  9.99999458E-07  5.66980847E-09  3.89295558E-12
1.07618857E-02  1.00000371E+00  -2.98137656E-10  9.99999489E-07  5.48209005E-09  3.76401568E-12
1.07851539E-02  1.00000359E+00  -2.80048118E-10  9.99999519E-07  5.29948116E-09  3.63859376E-12
1.08086070E-02  1.00000347E+00  -2.62889205E-10  9.99999548E-07  5.12156484E-09  3.51640262E-12
1.08321927E-02  1.00000335E+00  -2.46659120E-10  9.99999575E-07  4.94865592E-09  3.39765770E-12
1.08559445E-02  1.00000324E+00  -2.31294562E-10  9.99999600E-07  4.78041856E-09  3.28212763E-12
1.08798707E-02  1.00000313E+00  -2.16753710E-10  9.99999624E-07  4.61671988E-09  3.16972045E-12
1.09039685E-02  1.00000302E+00  -2.03002902E-10  9.99999647E-07  4.45750402E-09  3.06039713E-12
1.09282102E-02  1.00000292E+00  -1.90022128E-10  9.99999669E-07  4.30286990E-09  2.95422498E-12
1.09526289E-02  1.00000282E+00  -1.77759098E-10  9.99999690E-07  4.15252276E-09  2.85100099E-12
1.09772233E-02  1.00000272E+00  -1.66182514E-10  9.99999709E-07  4.00639712E-09  2.75067966E-12
1.10019893E-02  1.00000262E+00  -1.55263110E-10  9.99999728E-07  3.86444257E-09  2.65322582E-12
1.10269329E-02  1.00000253E+00  -1.44967925E-10  9.99999745E-07  3.72654807E-09  2.55856277E-12
1.10520623E-02  1.00000244E+00  -1.35264903E-10  9.99999762E-07  3.59259731E-09  2.46661016E-12
1.10773963E-02  1.00000235E+00  -1.26119927E-10  9.99999777E-07  3.46242520E-09  2.37725423E-12
1.11028938E-02  1.00000227E+00  -1.17521025E-10  9.99999792E-07  3.33617177E-09  2.29059069E-12
1.11285818E-02  1.00000219E+00  -1.09432576E-10  9.99999806E-07  3.21362676E-09  2.20647481E-12
1.11544572E-02  1.00000211E+00  -1.01830801E-10  9.99999819E-07  3.09473577E-09  2.12486888E-12
1.11805522E-02  1.00000203E+00  -9.46830886E-11  9.99999831E-07  2.97928753E-09  2.04562754E-12
1.12068134E-02  1.00000195E+00  -8.79811232E-11  9.99999843E-07  2.86744991E-09  1.96886569E-12
1.12332779E-02  1.00000188E+00  -8.16928056E-11  9.99999853E-07  2.75899185E-09  1.89442446E-12
1.12599472E-02  1.00000181E+00  -7.57969554E-11  9.99999864E-07  2.65384317E-09  1.82225537E-12
1.12868272E-02  1.00000174E+00  -7.02723170E-11  9.99999873E-07  2.55191749E-09  1.75229890E-12
1.13139133E-02  1.00000167E+00  -6.51006281E-11  9.99999882E-07  2.45316927E-09  1.68452355E-12
1.13412209E-02  1.00000161E+00  -6.02606366E-11  9.99999891E-07  2.35748114E-09  1.61884854E-12
1.13687321E-02  1.00000155E+00  -5.57378172E-11  9.99999899E-07  2.26485357E-09  1.55527399E-12
1.13964844E-02  1.00000148E+00  -5.15093179E-11  9.99999906E-07  2.17510181E-09  1.49367292E-12
1.14244304E-02  1.00000143E+00  -4.75661215E-11  9.99999913E-07  2.08831799E-09  1.43410840E-12
1.14526092E-02  1.00000137E+00  -4.38869536E-11  9.99999920E-07  2.00431771E-09  1.37645371E-12
1.14810264E-02  1.00000131E+00  -4.04566315E-11  9.99999926E-07  1.92302924E-09  1.32065948E-12
1.15097119E-02  1.00000126E+00  -3.72581515E-11  9.99999931E-07  1.84431830E-09  1.26663340E-12
1.15386283E-02  1.00000121E+00  -3.42826288E-11  9.99999937E-07  1.76823534E-09  1.21441000E-12
1.15678046E-02  1.00000116E+00  -3.15144612E-11  9.99999942E-07  1.69465126E-09  1.16390057E-12
1.15971953E-02  1.00000111E+00  -2.89456390E-11  9.99999946E-07  1.62362388E-09  1.11514470E-12
1.16268561E-02  1.00000106E+00  -2.65596157E-11  9.99999951E-07  1.55496382E-09  1.06801233E-12
1.16567490E-02  1.00000102E+00  -2.43484447E-11  9.99999955E-07  1.48870627E-09  1.02252753E-12
1.16869132E-02  1.00000097E+00  -2.22986901E-11  9.99999958E-07  1.42471119E-09  9.78594114E-13
1.17173224E-02  1.00000093E+00  -2.04022050E-11  9.99999962E-07  1.36298337E-09  9.36215330E-13
1.17479970E-02  1.00000089E+00  -1.86481540E-11  9.99999965E-07  1.30342867E-09  8.95326504E-13
1.17789564E-02  1.00000085E+00  -1.70266164E-11  9.99999968E-07  1.24596235E-09  8.55869416E-13
1.18102104E-02  1.00000082E+00  -1.55288409E-11  9.99999971E-07  1.19052179E-09  8.17801036E-13
1.18417196E-02  1.00000078E+00  -1.41486680E-11  9.99999973E-07  1.13712867E-09  7.81136241E-13
1.18735200E-02  1.00000074E+00  -1.28768298E-11  9.99999975E-07  1.08567311E-09  7.45799563E-13
1.19056396E-02  1.00000071E+00  -1.17052326E-11  9.99999978E-07  1.03606787E-09  7.11731062E-13
1.19380726E-02  1.00000068E+00  -1.06275453E-11  9.99999980E-07  9.88281759E-10  6.78909313E-13
1.19707688E-02  1.00000065E+00  -9.63894845E-12  9.99999981E-07  9.42342421E-10  6.47353299E-13
1.20037833E-02  1.00000062E+00  -8.73163042E-12  9.99999983E-07  8.98126115E-10  6.16978026E-13
1.20371607E-02  1.00000059E+00  -7.89874302E-12  1.00000000E-06  8.55567187E-10  5.87715094E-13
