rho             ne              v_phi           Te              E_rho           Psi              
0.00000000E+00  1.64806338E-01   0.00000000E+00  1.00000000E-06  0.00000000E+00  4.99600888E-07
4.43806470E-04  2.63998771E-01  -1.54514299E-05  1.23200948E-06  8.80035090E-05  4.78991580E-07
4.46102026E-04  2.64898298E-01  -1.56029190E-05  1.23307707E-06  8.83635351E-05  4.78789149E-07
4.48400938E-04  2.65801445E-01  -1.57547711E-05  1.23413732E-06  8.87227960E-05  4.78585596E-07
4.50702741E-04  2.66708012E-01  -1.59069465E-05  1.23518998E-06  8.90812115E-05  4.78380961E-07
4.53007612E-04  2.67618051E-01  -1.60594483E-05  1.23623510E-06  8.94388017E-05  4.78175228E-07
4.55315601E-04  2.68531563E-01  -1.62122710E-05  1.23727267E-06  8.97955665E-05  4.77968392E-07
4.57626985E-04  2.69448640E-01  -1.63654242E-05  1.23830277E-06  9.01515411E-05  4.77760428E-07
4.59941359E-04  2.70369103E-01  -1.65188724E-05  1.23932519E-06  9.05066552E-05  4.77551373E-07
4.62258872E-04  2.71292992E-01  -1.66726168E-05  1.24033996E-06  9.08609242E-05  4.77341212E-07
4.64579821E-04  2.72220407E-01  -1.68266684E-05  1.24134718E-06  9.12143856E-05  4.77129918E-07
4.66904017E-04  2.73151255E-01  -1.69810061E-05  1.24234674E-06  9.15670028E-05  4.76917507E-07
4.69231759E-04  2.74085636E-01  -1.71356411E-05  1.24333874E-06  9.19188128E-05  4.76703953E-07
4.71562516E-04  2.75023320E-01  -1.72905297E-05  1.24432291E-06  9.22697280E-05  4.76489304E-07
4.73896461E-04  2.75964355E-01  -1.74456746E-05  1.24529931E-06  9.26197666E-05  4.76273543E-07
4.76233926E-04  2.76908857E-01  -1.76010895E-05  1.24626805E-06  9.29689707E-05  4.76056639E-07
4.78574714E-04  2.77856727E-01  -1.77567528E-05  1.24722902E-06  9.33173028E-05  4.75838610E-07
4.80918957E-04  2.78807999E-01  -1.79126647E-05  1.24818225E-06  9.36647747E-05  4.75619444E-07
4.83266587E-04  2.79762627E-01  -1.80688124E-05  1.24912768E-06  9.40113684E-05  4.75399147E-07
4.85617566E-04  2.80720576E-01  -1.82251848E-05  1.25006529E-06  9.43570704E-05  4.75177721E-07
4.87972227E-04  2.81681961E-01  -1.83817958E-05  1.25099517E-06  9.47019216E-05  4.74955136E-07
4.90329968E-04  2.82646518E-01  -1.85385969E-05  1.25191707E-06  9.50458262E-05  4.74731448E-07
4.92691427E-04  2.83614486E-01  -1.86956222E-05  1.25283123E-06  9.53888694E-05  4.74506596E-07
4.95056477E-04  2.84585795E-01  -1.88528550E-05  1.25373756E-06  9.57310244E-05  4.74280591E-07
4.97425148E-04  2.85560438E-01  -1.90102890E-05  1.25463607E-06  9.60722875E-05  4.74053432E-07
4.99797119E-04  2.86538261E-01  -1.91678947E-05  1.25552661E-06  9.64126047E-05  4.73825147E-07
5.02172783E-04  2.87519406E-01  -1.93256899E-05  1.25640932E-06  9.67520244E-05  4.73595700E-07
5.04551974E-04  2.88503785E-01  -1.94836554E-05  1.25728411E-06  9.70905149E-05  4.73365105E-07
5.06934812E-04  2.89491426E-01  -1.96417910E-05  1.25815102E-06  9.74280853E-05  4.73133352E-07
5.09321344E-04  2.90482329E-01  -1.98000919E-05  1.25901004E-06  9.77647343E-05  4.72900434E-07
5.11711563E-04  2.91476470E-01  -1.99585494E-05  1.25986117E-06  9.81004524E-05  4.72666354E-07
5.14105496E-04  2.92473840E-01  -2.01171572E-05  1.26070439E-06  9.84352356E-05  4.72431107E-07
5.16503117E-04  2.93474406E-01  -2.02759056E-05  1.26153970E-06  9.87690723E-05  4.72194696E-07
5.18904733E-04  2.94478277E-01  -2.04348070E-05  1.26236717E-06  9.91019965E-05  4.71957091E-07
5.21310010E-04  2.95485292E-01  -2.05938312E-05  1.26318669E-06  9.94339541E-05  4.71718323E-07
5.23718906E-04  2.96495411E-01  -2.07529676E-05  1.26399822E-06  9.97649312E-05  4.71478398E-07
5.26131629E-04  2.97508701E-01  -2.09122221E-05  1.26480184E-06  1.00094948E-04  4.71237295E-07
5.28548143E-04  2.98525124E-01  -2.10715843E-05  1.26559753E-06  1.00423993E-04  4.70995016E-07
5.30968316E-04  2.99544605E-01  -2.12310380E-05  1.26638523E-06  1.00752038E-04  4.70751575E-07
5.33392375E-04  3.00567215E-01  -2.13905901E-05  1.26716500E-06  1.01079107E-04  4.70506950E-07
5.35820418E-04  3.01592976E-01  -2.15502394E-05  1.26793689E-06  1.01405206E-04  4.70261129E-07
5.38252509E-04  3.02621892E-01  -2.17099824E-05  1.26870089E-06  1.01730333E-04  4.70014107E-07
5.40688370E-04  3.03653823E-01  -2.18697931E-05  1.26945692E-06  1.02054444E-04  4.69765911E-07
5.43128358E-04  3.04688899E-01  -2.20296874E-05  1.27020508E-06  1.02377578E-04  4.69516505E-07
5.45572306E-04  3.05727028E-01  -2.21896466E-05  1.27094532E-06  1.02699704E-04  4.69265905E-07
5.48020347E-04  3.06768242E-01  -2.23496718E-05  1.27167768E-06  1.03020833E-04  4.69014099E-07
5.50472324E-04  3.07812454E-01  -2.25097453E-05  1.27240210E-06  1.03340934E-04  4.68761101E-07
5.52928614E-04  3.08859800E-01  -2.26698842E-05  1.27311869E-06  1.03660049E-04  4.68506874E-07
5.55388932E-04  3.09910137E-01  -2.28300623E-05  1.27382738E-06  1.03978133E-04  4.68251445E-07
5.57853429E-04  3.10963506E-01  -2.29902819E-05  1.27452819E-06  1.04295196E-04  4.67994801E-07
5.60322209E-04  3.12019930E-01  -2.31505426E-05  1.27522117E-06  1.04611243E-04  4.67736928E-07
5.62794656E-04  3.13079121E-01  -2.33107970E-05  1.27590613E-06  1.04926188E-04  4.67477893E-07
5.65271727E-04  3.14141466E-01  -2.34710997E-05  1.27658335E-06  1.05240144E-04  4.67217594E-07
5.67752830E-04  3.15206688E-01  -2.36314052E-05  1.27725267E-06  1.05553027E-04  4.66956094E-07
5.70238515E-04  3.16275001E-01  -2.37917415E-05  1.27791423E-06  1.05864899E-04  4.66693334E-07
5.72727945E-04  3.17346019E-01  -2.39520476E-05  1.27856782E-06  1.06175646E-04  4.66429404E-07
5.75221825E-04  3.18420025E-01  -2.41123618E-05  1.27921362E-06  1.06485349E-04  4.66164228E-07
5.77720232E-04  3.19497025E-01  -2.42726817E-05  1.27985166E-06  1.06794007E-04  4.65897799E-07
5.80222969E-04  3.20576913E-01  -2.44329875E-05  1.28048189E-06  1.07101588E-04  4.65630136E-07
5.82730085E-04  3.21659685E-01  -2.45932754E-05  1.28110433E-06  1.07408089E-04  4.65361235E-07
5.85241326E-04  3.22745208E-01  -2.47535219E-05  1.28171892E-06  1.07713472E-04  4.65091124E-07
5.87757217E-04  3.23833683E-01  -2.49137537E-05  1.28232580E-06  1.08017792E-04  4.64819745E-07
5.90277700E-04  3.24925063E-01  -2.50739599E-05  1.28292495E-06  1.08321033E-04  4.64547106E-07
5.92802483E-04  3.26019195E-01  -2.52341152E-05  1.28351632E-06  1.08623151E-04  4.64273237E-07
5.95331808E-04  3.27116161E-01  -2.53942278E-05  1.28409997E-06  1.08924166E-04  4.63998113E-07
5.97865930E-04  3.28216046E-01  -2.55543071E-05  1.28467596E-06  1.09224102E-04  4.63721705E-07
6.00404507E-04  3.29318677E-01  -2.57143245E-05  1.28524422E-06  1.09522907E-04  4.63444052E-07
6.02947093E-04  3.30423835E-01  -2.58742452E-05  1.28580467E-06  1.09820523E-04  4.63165202E-07
6.05494942E-04  3.31532040E-01  -2.60341414E-05  1.28635759E-06  1.10117086E-04  4.62885018E-07
6.08047492E-04  3.32643024E-01  -2.61939708E-05  1.28690286E-06  1.10412523E-04  4.62603561E-07
6.10604465E-04  3.33756639E-01  -2.63537095E-05  1.28744044E-06  1.10706793E-04  4.62320862E-07
6.13166283E-04  3.34873044E-01  -2.65133770E-05  1.28797042E-06  1.10999936E-04  4.62036876E-07
6.15732684E-04  3.35992098E-01  -2.66729503E-05  1.28849277E-06  1.11291913E-04  4.61751630E-07
6.18303911E-04  3.37113884E-01  -2.68324381E-05  1.28900754E-06  1.11582743E-04  4.61465099E-07
6.20880044E-04  3.38238409E-01  -2.69918387E-05  1.28951476E-06  1.11872428E-04  4.61177274E-07
6.23460916E-04  3.39365575E-01  -2.71511352E-05  1.29001440E-06  1.12160938E-04  4.60888173E-07
6.26046397E-04  3.40495299E-01  -2.73103130E-05  1.29050646E-06  1.12448252E-04  4.60597811E-07
6.28636880E-04  3.41627727E-01  -2.74693900E-05  1.29099103E-06  1.12734404E-04  4.60306145E-07
6.31232346E-04  3.42762824E-01  -2.76283585E-05  1.29146811E-06  1.13019384E-04  4.60013176E-07
6.33833028E-04  3.43900665E-01  -2.77872263E-05  1.29193775E-06  1.13303207E-04  4.59718879E-07
6.36438491E-04  3.45041035E-01  -2.79459603E-05  1.29239990E-06  1.13585818E-04  4.59423304E-07
6.39048913E-04  3.46183983E-01  -2.81045652E-05  1.29285459E-06  1.13867228E-04  4.59126429E-07
6.41664321E-04  3.47329496E-01  -2.82630363E-05  1.29330185E-06  1.14147430E-04  4.58828253E-07
6.44284821E-04  3.48477593E-01  -2.84213737E-05  1.29374171E-06  1.14426428E-04  4.58528764E-07
6.46909382E-04  3.49627794E-01  -2.85795091E-05  1.29417402E-06  1.14704103E-04  4.58228080E-07
6.49537705E-04  3.50779942E-01  -2.87374190E-05  1.29459875E-06  1.14980419E-04  4.57926237E-07
6.52169800E-04  3.51934012E-01  -2.88950983E-05  1.29501594E-06  1.15255369E-04  4.57623235E-07
6.54805673E-04  3.53089981E-01  -2.90525423E-05  1.29542560E-06  1.15528948E-04  4.57319076E-07
6.57445336E-04  3.54247825E-01  -2.92097460E-05  1.29582778E-06  1.15801152E-04  4.57013759E-07
6.60088837E-04  3.55407538E-01  -2.93667073E-05  1.29622251E-06  1.16071980E-04  4.56707280E-07
6.62736180E-04  3.56569094E-01  -2.95234209E-05  1.29660982E-06  1.16341426E-04  4.56399640E-07
6.65387368E-04  3.57732466E-01  -2.96798818E-05  1.29698974E-06  1.16609484E-04  4.56090842E-07
6.68042446E-04  3.58897647E-01  -2.98360877E-05  1.29736230E-06  1.16876154E-04  4.55780880E-07
6.70701436E-04  3.60064617E-01  -2.99920346E-05  1.29772754E-06  1.17141431E-04  4.55469754E-07
6.73364353E-04  3.61233356E-01  -3.01477184E-05  1.29808549E-06  1.17405311E-04  4.55157465E-07
6.76031216E-04  3.62403843E-01  -3.03031352E-05  1.29843619E-06  1.17667789E-04  4.54844010E-07
6.78702059E-04  3.63576067E-01  -3.04582820E-05  1.29877966E-06  1.17928865E-04  4.54529389E-07
6.81376853E-04  3.64749985E-01  -3.06131521E-05  1.29911593E-06  1.18188528E-04  4.54213606E-07
6.84055637E-04  3.65925588E-01  -3.07677430E-05  1.29944505E-06  1.18446777E-04  4.53896658E-07
6.86738488E-04  3.67102881E-01  -3.09220544E-05  1.29976705E-06  1.18703613E-04  4.53578538E-07
6.89425367E-04  3.68281817E-01  -3.10760792E-05  1.30008195E-06  1.18959027E-04  4.53259252E-07
6.92116304E-04  3.69462384E-01  -3.12298143E-05  1.30038980E-06  1.19213016E-04  4.52938799E-07
6.94811330E-04  3.70644565E-01  -3.13832570E-05  1.30069063E-06  1.19465578E-04  4.52617176E-07
6.97510469E-04  3.71828343E-01  -3.15364039E-05  1.30098446E-06  1.19716708E-04  4.52294382E-07
7.00213768E-04  3.73013711E-01  -3.16892530E-05  1.30127135E-06  1.19966405E-04  4.51970415E-07
7.02921200E-04  3.74200627E-01  -3.18417984E-05  1.30155131E-06  1.20214661E-04  4.51645277E-07
7.05632833E-04  3.75389094E-01  -3.19940392E-05  1.30182439E-06  1.20461476E-04  4.51318964E-07
7.08348637E-04  3.76579071E-01  -3.21459696E-05  1.30209061E-06  1.20706843E-04  4.50991481E-07
7.11068679E-04  3.77770557E-01  -3.22975886E-05  1.30235002E-06  1.20950762E-04  4.50662821E-07
7.13792971E-04  3.78963530E-01  -3.24488926E-05  1.30260264E-06  1.21193227E-04  4.50332985E-07
7.16521546E-04  3.80157976E-01  -3.25998793E-05  1.30284852E-06  1.21434237E-04  4.50001971E-07
7.19254370E-04  3.81353851E-01  -3.27505422E-05  1.30308768E-06  1.21673782E-04  4.49669785E-07
7.21991527E-04  3.82551163E-01  -3.29008819E-05  1.30332016E-06  1.21911864E-04  4.49336418E-07
7.24733021E-04  3.83749886E-01  -3.30508944E-05  1.30354599E-06  1.22148479E-04  4.49001873E-07
7.27478880E-04  3.84950004E-01  -3.32005771E-05  1.30376522E-06  1.22383623E-04  4.48666147E-07
7.30229152E-04  3.86151508E-01  -3.33499283E-05  1.30397787E-06  1.22617294E-04  4.48329237E-07
7.32983834E-04  3.87354368E-01  -3.34989440E-05  1.30418399E-06  1.22849487E-04  4.47991145E-07
7.35742970E-04  3.88558576E-01  -3.36476224E-05  1.30438359E-06  1.23080200E-04  4.47651868E-07
7.38506579E-04  3.89764110E-01  -3.37959605E-05  1.30457673E-06  1.23309428E-04  4.47311405E-07
7.41274653E-04  3.90970938E-01  -3.39439539E-05  1.30476343E-06  1.23537166E-04  4.46969760E-07
7.44047235E-04  3.92179051E-01  -3.40916011E-05  1.30494373E-06  1.23763412E-04  4.46626929E-07
7.46824408E-04  3.93388455E-01  -3.42389025E-05  1.30511766E-06  1.23988168E-04  4.46282904E-07
7.49606084E-04  3.94599084E-01  -3.43858496E-05  1.30528526E-06  1.24211419E-04  4.45937698E-07
7.52392352E-04  3.95810946E-01  -3.45324433E-05  1.30544657E-06  1.24433169E-04  4.45591303E-07
7.55183267E-04  3.97024038E-01  -3.46786828E-05  1.30560161E-06  1.24653416E-04  4.45243713E-07
7.57978828E-04  3.98238329E-01  -3.48245642E-05  1.30575042E-06  1.24872154E-04  4.44894930E-07
7.60779061E-04  3.99453803E-01  -3.49700852E-05  1.30589304E-06  1.25089380E-04  4.44544955E-07
7.63584037E-04  4.00670460E-01  -3.51152457E-05  1.30602951E-06  1.25305095E-04  4.44193779E-07
7.66393676E-04  4.01888237E-01  -3.52600382E-05  1.30615985E-06  1.25519286E-04  4.43841415E-07
7.69208058E-04  4.03107139E-01  -3.54044629E-05  1.30628409E-06  1.25731955E-04  4.43487856E-07
7.72027273E-04  4.04327177E-01  -3.55485211E-05  1.30640229E-06  1.25943103E-04  4.43133093E-07
7.74851279E-04  4.05548304E-01  -3.56922070E-05  1.30651447E-06  1.26152721E-04  4.42777132E-07
7.77680141E-04  4.06770517E-01  -3.58355204E-05  1.30662066E-06  1.26360809E-04  4.42419969E-07
7.80513866E-04  4.07993791E-01  -3.59784583E-05  1.30672090E-06  1.26567362E-04  4.42061604E-07
7.83352489E-04  4.09218111E-01  -3.61210189E-05  1.30681522E-06  1.26772377E-04  4.41702036E-07
7.86196038E-04  4.10443461E-01  -3.62632003E-05  1.30690366E-06  1.26975851E-04  4.41341262E-07
7.89044567E-04  4.11669834E-01  -3.64050017E-05  1.30698626E-06  1.27177783E-04  4.40979280E-07
7.91898071E-04  4.12897199E-01  -3.65464196E-05  1.30706304E-06  1.27378166E-04  4.40616091E-07
7.94756577E-04  4.14125538E-01  -3.66874521E-05  1.30713404E-06  1.27576998E-04  4.40251695E-07
7.97620132E-04  4.15354842E-01  -3.68280981E-05  1.30719929E-06  1.27774277E-04  4.39886089E-07
8.00488755E-04  4.16585089E-01  -3.69683554E-05  1.30725883E-06  1.27969998E-04  4.39519271E-07
8.03362512E-04  4.17816278E-01  -3.71082240E-05  1.30731270E-06  1.28164161E-04  4.39151237E-07
8.06241387E-04  4.19048374E-01  -3.72476998E-05  1.30736092E-06  1.28356759E-04  4.38781991E-07
8.09125446E-04  4.20281374E-01  -3.73867830E-05  1.30740352E-06  1.28547792E-04  4.38411527E-07
8.12014694E-04  4.21515251E-01  -3.75254707E-05  1.30744056E-06  1.28737255E-04  4.38039846E-07
8.14909214E-04  4.22750012E-01  -3.76637637E-05  1.30747204E-06  1.28925148E-04  4.37666941E-07
8.17809004E-04  4.23985624E-01  -3.78016588E-05  1.30749802E-06  1.29111466E-04  4.37292815E-07
8.20714063E-04  4.25222060E-01  -3.79391530E-05  1.30751852E-06  1.29296203E-04  4.36917469E-07
8.23624473E-04  4.26459322E-01  -3.80762470E-05  1.30753358E-06  1.29479360E-04  4.36540897E-07
8.26540249E-04  4.27697389E-01  -3.82129388E-05  1.30754323E-06  1.29660932E-04  4.36163099E-07
8.29461462E-04  4.28936260E-01  -3.83492285E-05  1.30754750E-06  1.29840919E-04  4.35784069E-07
8.32388070E-04  4.30175888E-01  -3.84851113E-05  1.30754642E-06  1.30019312E-04  4.35403814E-07
8.35320169E-04  4.31416283E-01  -3.86205887E-05  1.30754003E-06  1.30196113E-04  4.35022325E-07
8.38257792E-04  4.32657430E-01  -3.87556593E-05  1.30752837E-06  1.30371319E-04  4.34639600E-07
8.41200969E-04  4.33899311E-01  -3.88903217E-05  1.30751145E-06  1.30544926E-04  4.34255638E-07
8.44149701E-04  4.35141897E-01  -3.90245730E-05  1.30748932E-06  1.30716928E-04  4.33870442E-07
8.47104046E-04  4.36385182E-01  -3.91584131E-05  1.30746201E-06  1.30887325E-04  4.33484007E-07
8.50064082E-04  4.37629169E-01  -3.92918427E-05  1.30742955E-06  1.31056116E-04  4.33096325E-07
8.53029770E-04  4.38873811E-01  -3.94248573E-05  1.30739197E-06  1.31223293E-04  4.32707405E-07
8.56001240E-04  4.40119132E-01  -3.95574599E-05  1.30734931E-06  1.31388859E-04  4.32317233E-07
8.58978473E-04  4.41365095E-01  -3.96896468E-05  1.30730158E-06  1.31552808E-04  4.31925813E-07
8.61961480E-04  4.42611674E-01  -3.98214160E-05  1.30724884E-06  1.31715134E-04  4.31533148E-07
8.64950357E-04  4.43858879E-01  -3.99527690E-05  1.30719111E-06  1.31875839E-04  4.31139226E-07
8.67945106E-04  4.45106679E-01  -4.00837031E-05  1.30712841E-06  1.32034916E-04  4.30744053E-07
8.70945785E-04  4.46355070E-01  -4.02142182E-05  1.30706078E-06  1.32192365E-04  4.30347622E-07
8.73952419E-04  4.47604030E-01  -4.03443129E-05  1.30698826E-06  1.32348182E-04  4.29949933E-07
8.76965062E-04  4.48853552E-01  -4.04739868E-05  1.30691087E-06  1.32502364E-04  4.29550982E-07
8.79983732E-04  4.50103612E-01  -4.06032381E-05  1.30682865E-06  1.32654907E-04  4.29150771E-07
8.83008505E-04  4.51354213E-01  -4.07320675E-05  1.30674161E-06  1.32805811E-04  4.28749291E-07
8.86039393E-04  4.52605326E-01  -4.08604729E-05  1.30664981E-06  1.32955070E-04  4.28346545E-07
8.89076462E-04  4.53856951E-01  -4.09884546E-05  1.30655325E-06  1.33102682E-04  4.27942526E-07
8.92119802E-04  4.55109092E-01  -4.11160139E-05  1.30645198E-06  1.33248648E-04  4.27537227E-07
8.95169433E-04  4.56361727E-01  -4.12431490E-05  1.30634603E-06  1.33392963E-04  4.27130647E-07
8.98225322E-04  4.57614811E-01  -4.13698560E-05  1.30623542E-06  1.33535621E-04  4.26722795E-07
9.01287531E-04  4.58868340E-01  -4.14961351E-05  1.30612018E-06  1.33676618E-04  4.26313664E-07
9.04356169E-04  4.60122326E-01  -4.16219883E-05  1.30600035E-06  1.33815957E-04  4.25903245E-07
9.07431248E-04  4.61376744E-01  -4.17474137E-05  1.30587595E-06  1.33953631E-04  4.25491538E-07
9.10512782E-04  4.62631569E-01  -4.18724093E-05  1.30574701E-06  1.34089637E-04  4.25078545E-07
9.13600900E-04  4.63886821E-01  -4.19969781E-05  1.30561356E-06  1.34223975E-04  4.24664253E-07
9.16695572E-04  4.65142456E-01  -4.21211163E-05  1.30547563E-06  1.34356639E-04  4.24248668E-07
9.19796861E-04  4.66398471E-01  -4.22448241E-05  1.30533326E-06  1.34487626E-04  4.23831786E-07
9.22904857E-04  4.67654868E-01  -4.23681027E-05  1.30518645E-06  1.34616937E-04  4.23413597E-07
9.26019605E-04  4.68911636E-01  -4.24909516E-05  1.30503525E-06  1.34744566E-04  4.22994100E-07
9.29141122E-04  4.70168750E-01  -4.26133689E-05  1.30487968E-06  1.34870511E-04  4.22573295E-07
9.32269455E-04  4.71426196E-01  -4.27353543E-05  1.30471978E-06  1.34994767E-04  4.22151181E-07
9.35404676E-04  4.72683972E-01  -4.28569082E-05  1.30455556E-06  1.35117333E-04  4.21727750E-07
9.38546821E-04  4.73942062E-01  -4.29780296E-05  1.30438706E-06  1.35238205E-04  4.21303001E-07
9.41695985E-04  4.75200470E-01  -4.30987200E-05  1.30421430E-06  1.35357382E-04  4.20876925E-07
9.44852191E-04  4.76459174E-01  -4.32189778E-05  1.30403730E-06  1.35474860E-04  4.20449524E-07
9.48015493E-04  4.77718164E-01  -4.33388027E-05  1.30385611E-06  1.35590636E-04  4.20020792E-07
9.51185910E-04  4.78977417E-01  -4.34581934E-05  1.30367074E-06  1.35704704E-04  4.19590732E-07
9.54363528E-04  4.80236932E-01  -4.35771507E-05  1.30348122E-06  1.35817065E-04  4.19159335E-07
9.57548448E-04  4.81496718E-01  -4.36956761E-05  1.30328758E-06  1.35927715E-04  4.18726592E-07
9.60740670E-04  4.82756744E-01  -4.38137674E-05  1.30308983E-06  1.36036650E-04  4.18292506E-07
9.63940293E-04  4.84017015E-01  -4.39314258E-05  1.30288802E-06  1.36143868E-04  4.17857068E-07
9.67147370E-04  4.85277520E-01  -4.40486513E-05  1.30268216E-06  1.36249367E-04  4.17420275E-07
9.70361893E-04  4.86538223E-01  -4.41654410E-05  1.30247228E-06  1.36353140E-04  4.16982131E-07
9.73584014E-04  4.87799151E-01  -4.42817985E-05  1.30225840E-06  1.36455187E-04  4.16542619E-07
9.76813740E-04  4.89060274E-01  -4.43977216E-05  1.30204055E-06  1.36555505E-04  4.16101744E-07
9.80051146E-04  4.90321588E-01  -4.45132108E-05  1.30181876E-06  1.36654089E-04  4.15659498E-07
9.83296330E-04  4.91583099E-01  -4.46282675E-05  1.30159304E-06  1.36750938E-04  4.15215873E-07
9.86549350E-04  4.92844796E-01  -4.47428913E-05  1.30136342E-06  1.36846048E-04  4.14770864E-07
9.89810226E-04  4.94106653E-01  -4.48570807E-05  1.30112994E-06  1.36939416E-04  4.14324473E-07
9.93079015E-04  4.95368659E-01  -4.49708356E-05  1.30089260E-06  1.37031037E-04  4.13876697E-07
9.96355834E-04  4.96630827E-01  -4.50841578E-05  1.30065144E-06  1.37120909E-04  4.13427523E-07
9.99640754E-04  4.97893148E-01  -4.51970475E-05  1.30040648E-06  1.37209030E-04  4.12976947E-07
1.00293381E-03  4.99155603E-01  -4.53095036E-05  1.30015774E-06  1.37295395E-04  4.12524968E-07
1.00623512E-03  5.00418207E-01  -4.54215283E-05  1.29990524E-06  1.37380002E-04  4.12071572E-07
1.00954469E-03  5.01680921E-01  -4.55331189E-05  1.29964901E-06  1.37462847E-04  4.11616766E-07
1.01286266E-03  5.02943772E-01  -4.56442785E-05  1.29938907E-06  1.37543926E-04  4.11160533E-07
1.01618909E-03  5.04206739E-01  -4.57550062E-05  1.29912543E-06  1.37623237E-04  4.10702871E-07
1.01952406E-03  5.05469829E-01  -4.58653032E-05  1.29885813E-06  1.37700777E-04  4.10243771E-07
1.02286758E-03  5.06733005E-01  -4.59751672E-05  1.29858719E-06  1.37776540E-04  4.09783238E-07
1.02621976E-03  5.07996272E-01  -4.60845993E-05  1.29831263E-06  1.37850523E-04  4.09321263E-07
1.02958068E-03  5.09259630E-01  -4.61936005E-05  1.29803446E-06  1.37922723E-04  4.08857836E-07
1.03295043E-03  5.10523077E-01  -4.63021711E-05  1.29775271E-06  1.37993137E-04  4.08392952E-07
1.03632916E-03  5.11786630E-01  -4.64103135E-05  1.29746740E-06  1.38061762E-04  4.07926594E-07
1.03971685E-03  5.13050253E-01  -4.65180253E-05  1.29717855E-06  1.38128593E-04  4.07458769E-07
1.04311362E-03  5.14313948E-01  -4.66253075E-05  1.29688618E-06  1.38193627E-04  4.06989468E-07
1.04651958E-03  5.15577728E-01  -4.67321619E-05  1.29659031E-06  1.38256860E-04  4.06518677E-07
1.04993483E-03  5.16841587E-01  -4.68385887E-05  1.29629096E-06  1.38318288E-04  4.06046390E-07
