radius	number_density	azimuthal_velocity	temperature	radial_electric_field
0.01558	1.0000005	0.0	1e-06	8.732678111669575e-08
0.015585	1.0000005	0.0	1e-06	8.73520346442841e-08
0.01559	1.0000005	0.0	1e-06	8.737728905794174e-08
0.015595	1.0000005	0.0	1e-06	8.740254435681642e-08
0.0156	1.0000005	0.0	1e-06	8.742780054005698e-08
0.015605	1.0000005	0.0	1e-06	8.745305760681332e-08
0.01561	1.0000005	0.0	1e-06	8.747831555623647e-08
0.015615	1.0000005	0.0	1e-06	8.75035743874785e-08
0.01562	1.0000005	0.0	1e-06	8.75288340996926e-08
0.015625	1.0000005	0.0	1e-06	8.755409469203304e-08
0.01563	1.0000005	0.0	1e-06	8.75793561636552e-08
0.015635	1.0000005	0.0	1e-06	8.760461851371545e-08
0.01564	1.0000005	0.0	1e-06	8.762988174137136e-08
0.015645	1.0000005	0.0	1e-06	8.765514584578147e-08
0.01565	1.0000005	0.0	1e-06	8.768041082610547e-08
0.015655	1.0000005	0.0	1e-06	8.770567668150406e-08
0.01566	1.0000005	0.0	1e-06	8.773094341113908e-08
0.015665	1.0000005	0.0	1e-06	8.775621101417338e-08
0.01567	1.0000005	0.0	1e-06	8.778147948977094e-08
0.015675	1.0000005	0.0	1e-06	8.780674883709675e-08
0.01568	1.0000005	0.0	1e-06	8.783201905531685e-08
0.015685	1.0000005	0.0	1e-06	8.785729014359845e-08
0.01569	1.0000005	0.0	1e-06	8.788256210110968e-08
0.015695	1.0000004	0.0	1e-06	8.790833492702015e-08
0.0157	1.0000004	0.0	1e-06	8.793410846126419e-08
0.015705	1.0000004	0.0	1e-06	8.795988270316527e-08
0.01571	1.0000004	0.0	1e-06	8.798565765204771e-08
0.015715	1.0000004	0.0	1e-06	8.801143330723673e-08
0.01572	1.0000004	0.0	1e-06	8.803720966805833e-08
0.015725	1.0000004	0.0	1e-06	8.806298673383941e-08
0.01573	1.0000004	0.0	1e-06	8.808876450390774e-08
0.015735	1.0000004	0.0	1e-06	8.811454297759194e-08
0.01574	1.0000004	0.0	1e-06	8.814032215422148e-08
0.015745	1.0000004	0.0	1e-06	8.816610203312663e-08
0.01575	1.0000004	0.0	1e-06	8.819188261363861e-08
0.015755	1.0000004	0.0	1e-06	8.821766389508941e-08
0.01576	1.0000004	0.0	1e-06	8.824344587681188e-08
0.015765	1.0000004	0.0	1e-06	8.826922855813976e-08
0.01577	1.0000004	0.0	1e-06	8.829501193840758e-08
0.015775	1.0000004	0.0	1e-06	8.832079601695075e-08
0.01578	1.0000004	0.0	1e-06	8.834658079310548e-08
0.015785	1.0000004	0.0	1e-06	8.837236626620893e-08
0.01579	1.0000004	0.0	1e-06	8.839815243559893e-08
0.015795	1.0000004	0.0	1e-06	8.842393930061428e-08
0.0158	1.0000004	0.0	1e-06	8.844972686059459e-08
0.015805	1.0000004	0.0	1e-06	8.847551511488026e-08
0.01581	1.0000004	0.0	1e-06	8.85013040628126e-08
0.015815	1.0000004	0.0	1e-06	8.852709370373365e-08
0.01582	1.0000004	0.0	1e-06	8.855288403698638e-08
0.015825	1.0000004	0.0	1e-06	8.857867506191454e-08
0.01583	1.0000004	0.0	1e-06	8.860446677786273e-08
0.015835	1.0000004	0.0	1e-06	8.863025918417635e-08
0.01584	1.0000004	0.0	1e-06	8.865605228020168e-08
0.015845	1.0000004	0.0	1e-06	8.868184606528576e-08
0.01585	1.0000004	0.0	1e-06	8.870764053877648e-08
0.015855	1.0000004	0.0	1e-06	8.873343570002258e-08
0.01586	1.0000004	0.0	1e-06	8.875923154837358e-08
0.015865	1.0000004	0.0	1e-06	8.878502808317985e-08
0.01587	1.0000004	0.0	1e-06	8.881082530379254e-08
0.015875	1.0000004	0.0	1e-06	8.883662320956368e-08
0.01588	1.0000004	0.0	1e-06	8.886242179984606e-08
0.015885	1.0000004	0.0	1e-06	8.888822107399332e-08
0.01589	1.0000004	0.0	1e-06	8.891402103135988e-08
0.015895	1.0000004	0.0	1e-06	8.893982167130098e-08
0.0159	1.0000004	0.0	1e-06	8.896562299317272e-08
0.015905	1.0000004	0.0	1e-06	8.899142499633194e-08
0.01591	1.0000004	0.0	1e-06	8.901722768013635e-08
0.015915	1.0000004	0.0	1e-06	8.904303104394439e-08
0.01592	1.0000004	0.0	1e-06	8.90688350871154e-08
0.015925	1.0000004	0.0	1e-06	8.909463980900946e-08
0.01593	1.0000004	0.0	1e-06	8.912044520898745e-08
0.015935	1.0000003	0.0	1e-06	8.914675128641141e-08
0.01594	1.0000003	0.0	1e-06	8.917305788380537e-08
0.015945	1.0000003	0.0	1e-06	8.91993650006802e-08
0.01595	1.0000003	0.0	1e-06	8.922567263654735e-08
0.015955	1.0000003	0.0	1e-06	8.925198079091888e-08
0.01596	1.0000003	0.0	1e-06	8.927828946330749e-08
0.015965	1.0000003	0.0	1e-06	8.930459865322649e-08
0.01597	1.0000003	0.0	1e-06	8.933090836018975e-08
0.015975	1.0000003	0.0	1e-06	8.93572185837118e-08
0.01598	1.0000003	0.0	1e-06	8.938352932330776e-08
0.015985	1.0000003	0.0	1e-06	8.940984057849335e-08
0.01599	1.0000003	0.0	1e-06	8.943615234878492e-08
0.015995	1.0000003	0.0	1e-06	8.946246463369937e-08
0.016	1.0000003	0.0	1e-06	8.948877743275428e-08
0.016005	1.0000003	0.0	1e-06	8.951509074546777e-08
0.01601	1.0000003	0.0	1e-06	8.954140457135861e-08
0.016015	1.0000003	0.0	1e-06	8.956771890994613e-08
0.01602	1.0000003	0.0	1e-06	8.959403376075027e-08
0.016025	1.0000003	0.0	1e-06	8.962034912329159e-08
0.01603	1.0000003	0.0	1e-06	8.964666499709121e-08
0.016035	1.0000003	0.0	1e-06	8.967298138167092e-08
0.01604	1.0000003	0.0	1e-06	8.9699298276553e-08
0.016045	1.0000003	0.0	1e-06	8.972561568126043e-08
0.01605	1.0000003	0.0	1e-06	8.97519335953167e-08
0.016055	1.0000003	0.0	1e-06	8.977825201824598e-08
0.01606	1.0000003	0.0	1e-06	8.980457094957295e-08
0.016065	1.0000003	0.0	1e-06	8.98308903888229e-08
0.01607	1.0000003	0.0	1e-06	8.985721033552176e-08
0.016075	1.0000003	0.0	1e-06	8.988353078919599e-08
0.01608	1.0000003	0.0	1e-06	8.99098517493727e-08
0.016085	1.0000003	0.0	1e-06	8.99361732155795e-08
0.01609	1.0000003	0.0	1e-06	8.99624951873447e-08
0.016095	1.0000003	0.0	1e-06	8.99888176641971e-08
0.0161	1.0000003	0.0	1e-06	9.001514064566612e-08
0.016105	1.0000003	0.0	1e-06	9.004146413128179e-08
0.01611	1.0000003	0.0	1e-06	9.006778812057467e-08
0.016115	1.0000003	0.0	1e-06	9.009411261307596e-08
0.01612	1.0000003	0.0	1e-06	9.012043760831738e-08
0.016125	1.0000003	0.0	1e-06	9.014676310583132e-08
0.01613	1.0000003	0.0	1e-06	9.017308910515065e-08
0.016135	1.0000003	0.0	1e-06	9.019941560580887e-08
0.01614	1.0000003	0.0	1e-06	9.022574260734006e-08
0.016145	1.0000003	0.0	1e-06	9.025207010927885e-08
0.01615	1.0000003	0.0	1e-06	9.02783981111605e-08
0.016155	1.0000003	0.0	1e-06	9.030472661252078e-08
0.01616	1.0000003	0.0	1e-06	9.033105561289609e-08
0.016165	1.0000003	0.0	1e-06	9.035738511182336e-08
0.01617	1.0000003	0.0	1e-06	9.038371510884012e-08
0.016175	1.0000003	0.0	1e-06	9.041004560348443e-08
0.01618	1.0000003	0.0	1e-06	9.043637659529502e-08
0.016185	1.0000003	0.0	1e-06	9.046270808381108e-08
0.01619	1.0000003	0.0	1e-06	9.048904006857241e-08
0.016195	1.0000003	0.0	1e-06	9.05153725491194e-08
0.0162	1.0000003	0.0	1e-06	9.054170552499299e-08
0.016205	1.0000003	0.0	1e-06	9.056803899573468e-08
0.01621	1.0000003	0.0	1e-06	9.059437296088651e-08
0.016215	1.0000003	0.0	1e-06	9.062070741999117e-08
0.01622	1.0000003	0.0	1e-06	9.064704237259182e-08
0.016225	1.0000003	0.0	1e-06	9.067337781823226e-08
0.01623	1.0000003	0.0	1e-06	9.069971375645679e-08
0.016235	1.0000003	0.0	1e-06	9.072605018681028e-08
0.01624	1.0000003	0.0	1e-06	9.075238710883823e-08
0.016245	1.0000003	0.0	1e-06	9.07787245220866e-08
0.01625	1.0000003	0.0	1e-06	9.080506242610197e-08
0.016255	1.0000003	0.0	1e-06	9.083140082043146e-08
0.01626	1.0000003	0.0	1e-06	9.085773970462278e-08
0.016265	1.0000002	0.0	1e-06	9.088457907822442e-08
0.01627	1.0000002	0.0	1e-06	9.091141878712786e-08
0.016275	1.0000002	0.0	1e-06	9.093825883102406e-08
0.01628	1.0000002	0.0	1e-06	9.096509920960437e-08
0.016285	1.0000002	0.0	1e-06	9.099193992256052e-08
0.01629	1.0000002	0.0	1e-06	9.10187809695846e-08
0.016295	1.0000002	0.0	1e-06	9.104562235036912e-08
0.0163	1.0000002	0.0	1e-06	9.107246406460688e-08
0.016305	1.0000002	0.0	1e-06	9.109930611199119e-08
0.01631	1.0000002	0.0	1e-06	9.112614849221561e-08
0.016315	1.0000002	0.0	1e-06	9.115299120497413e-08
0.01632	1.0000002	0.0	1e-06	9.117983424996114e-08
0.016325	1.0000002	0.0	1e-06	9.120667762687133e-08
0.01633	1.0000002	0.0	1e-06	9.123352133539987e-08
0.016335	1.0000002	0.0	1e-06	9.12603653752422e-08
0.01634	1.0000002	0.0	1e-06	9.12872097460942e-08
0.016345	1.0000002	0.0	1e-06	9.131405444765207e-08
0.01635	1.0000002	0.0	1e-06	9.134089947961245e-08
0.016355	1.0000002	0.0	1e-06	9.136774484167229e-08
0.01636	1.0000002	0.0	1e-06	9.139459053352891e-08
0.016365	1.0000002	0.0	1e-06	9.142143655488006e-08
0.01637	1.0000002	0.0	1e-06	9.144828290542379e-08
0.016375	1.0000002	0.0	1e-06	9.147512958485858e-08
0.01638	1.0000002	0.0	1e-06	9.150197659288321e-08
0.016385	1.0000002	0.0	1e-06	9.152882392919691e-08
0.01639	1.0000002	0.0	1e-06	9.155567159349918e-08
0.016395	1.0000002	0.0	1e-06	9.158251958548999e-08
0.0164	1.0000002	0.0	1e-06	9.16093679048696e-08
0.016405	1.0000002	0.0	1e-06	9.163621655133866e-08
0.01641	1.0000002	0.0	1e-06	9.16630655245982e-08
0.016415	1.0000002	0.0	1e-06	9.168991482434955e-08
0.01642	1.0000002	0.0	1e-06	9.171676445029452e-08
0.016425	1.0000002	0.0	1e-06	9.174361440213517e-08
0.01643	1.0000002	0.0	1e-06	9.177046467957401e-08
0.016435	1.0000002	0.0	1e-06	9.179731528231383e-08
0.01644	1.0000002	0.0	1e-06	9.182416621005784e-08
0.016445	1.0000002	0.0	1e-06	9.18510174625096e-08
0.01645	1.0000002	0.0	1e-06	9.1877869039373e-08
0.016455	1.0000002	0.0	1e-06	9.190472094035235e-08
0.01646	1.0000002	0.0	1e-06	9.193157316515224e-08
0.016465	1.0000002	0.0	1e-06	9.19584257134777e-08
0.01647	1.0000002	0.0	1e-06	9.198527858503406e-08
0.016475	1.0000002	0.0	1e-06	9.201213177952704e-08
0.01648	1.0000002	0.0	1e-06	9.203898529666271e-08
0.016485	1.0000002	0.0	1e-06	9.206583913614745e-08
0.01649	1.0000002	0.0	1e-06	9.20926932976881e-08
0.016495	1.0000002	0.0	1e-06	9.211954778099173e-08
0.0165	1.0000002	0.0	1e-06	9.214640258576589e-08
0.016505	1.0000002	0.0	1e-06	9.217325771171834e-08
0.01651	1.0000002	0.0	1e-06	9.220011315855737e-08
0.016515	1.0000002	0.0	1e-06	9.222696892599148e-08
0.01652	1.0000002	0.0	1e-06	9.225382501372958e-08
0.016525	1.0000002	0.0	1e-06	9.228068142148093e-08
0.01653	1.0000002	0.0	1e-06	9.230753814895512e-08
0.016535	1.0000002	0.0	1e-06	9.233439519586214e-08
0.01654	1.0000002	0.0	1e-06	9.236125256191226e-08
0.016545	1.0000002	0.0	1e-06	9.238811024681617e-08
0.01655	1.0000002	0.0	1e-06	9.241496825028486e-08
0.016555	1.0000002	0.0	1e-06	9.24418265720297e-08
0.01656	1.0000002	0.0	1e-06	9.246868521176238e-08
0.016565	1.0000002	0.0	1e-06	9.249554416919499e-08
0.01657	1.0000002	0.0	1e-06	9.25224034440399e-08
0.016575	1.0000002	0.0	1e-06	9.254926303600985e-08
0.01658	1.0000002	0.0	1e-06	9.257612294481798e-08
0.016585	1.0000002	0.0	1e-06	9.260298317017767e-08
0.01659	1.0000002	0.0	1e-06	9.262984371180276e-08
0.016595	1.0000002	0.0	1e-06	9.265670456940737e-08
0.0166	1.0000002	0.0	1e-06	9.268356574270596e-08
0.016605	1.0000002	0.0	1e-06	9.271042723141337e-08
0.01661	1.0000002	0.0	1e-06	9.273728903524472e-08
0.016615	1.0000002	0.0	1e-06	9.276415115391559e-08
0.01662	1.0000002	0.0	1e-06	9.279101358714175e-08
0.016625	1.0000002	0.0	1e-06	9.281787633463946e-08
0.01663	1.0000002	0.0	1e-06	9.28447393961252e-08
0.016635	1.0000002	0.0	1e-06	9.287160277131589e-08
0.01664	1.0000002	0.0	1e-06	9.289846645992869e-08
0.016645	1.0000002	0.0	1e-06	9.29253304616812e-08
0.01665	1.0000002	0.0	1e-06	9.295219477629128e-08
0.016655	1.0000002	0.0	1e-06	9.297905940347717e-08
0.01666	1.0000002	0.0	1e-06	9.300592434295747e-08
0.016665	1.0000002	0.0	1e-06	9.303278959445102e-08
0.01667	1.0000002	0.0	1e-06	9.305965515767712e-08
0.016675	1.0000002	0.0	1e-06	9.308652103235532e-08
0.01668	1.0000002	0.0	1e-06	9.311338721820558e-08
0.016685	1.0000002	0.0	1e-06	9.31402537149481e-08
0.01669	1.0000002	0.0	1e-06	9.31671205223035e-08
0.016695	1.0000002	0.0	1e-06	9.319398763999272e-08
0.0167	1.0000002	0.0	1e-06	9.322085506773696e-08
0.016705	1.0000002	0.0	1e-06	9.324772280525786e-08
0.01671	1.0000002	0.0	1e-06	9.327459085227731e-08
0.016715	1.0000002	0.0	1e-06	9.33014592085176e-08
0.01672	1.0000002	0.0	1e-06	9.33283278737013e-08
0.016725	1.0000002	0.0	1e-06	9.335519684755133e-08
0.01673	1.0000002	0.0	1e-06	9.338206612979093e-08
0.016735	1.0000002	0.0	1e-06	9.340893572014373e-08
0.01674	1.0000002	0.0	1e-06	9.343580561833361e-08
0.016745	1.0000002	0.0	1e-06	9.346267582408479e-08
0.01675	1.0000002	0.0	1e-06	9.348954633712189e-08
0.016755	1.0000002	0.0	1e-06	9.351641715716976e-08
0.01676	1.0000001	0.0	1e-06	9.354378828395286e-08
0.016765	1.0000001	0.0	1e-06	9.357115956807733e-08
0.01677	1.0000001	0.0	1e-06	9.359853100940247e-08
0.016775	1.0000001	0.0	1e-06	9.362590260778772e-08
0.01678	1.0000001	0.0	1e-06	9.365327436309262e-08
0.016785	1.0000001	0.0	1e-06	9.368064627517701e-08
0.01679	1.0000001	0.0	1e-06	9.370801834390077e-08
0.016795	1.0000001	0.0	1e-06	9.373539056912404e-08
0.0168	1.0000001	0.0	1e-06	9.376276295070707e-08
0.016805	1.0000001	0.0	1e-06	9.37901354885103e-08
0.01681	1.0000001	0.0	1e-06	9.38175081823943e-08
0.016815	1.0000001	0.0	1e-06	9.384488103221991e-08
0.01682	1.0000001	0.0	1e-06	9.387225403784802e-08
0.016825	1.0000001	0.0	1e-06	9.389962719913968e-08
0.01683	1.0000001	0.0	1e-06	9.392700051595623e-08
0.016835	1.0000001	0.0	1e-06	9.395437398815905e-08
0.01684	1.0000001	0.0	1e-06	9.398174761560976e-08
0.016845	1.0000001	0.0	1e-06	9.400912139817009e-08
0.01685	1.0000001	0.0	1e-06	9.403649533570198e-08
0.016855	1.0000001	0.0	1e-06	9.406386942806749e-08
0.01686	1.0000001	0.0	1e-06	9.409124367512891e-08
0.016865	1.0000001	0.0	1e-06	9.411861807674862e-08
0.01687	1.0000001	0.0	1e-06	9.414599263278918e-08
0.016875	1.0000001	0.0	1e-06	9.417336734311337e-08
0.01688	1.0000001	0.0	1e-06	9.420074220758405e-08
0.016885	1.0000001	0.0	1e-06	9.42281172260643e-08
0.01689	1.0000001	0.0	1e-06	9.425549239841734e-08
0.016895	1.0000001	0.0	1e-06	9.428286772450658e-08
0.0169	1.0000001	0.0	1e-06	9.431024320419551e-08
0.016905	1.0000001	0.0	1e-06	9.43376188373479e-08
0.01691	1.0000001	0.0	1e-06	9.436499462382759e-08
0.016915	1.0000001	0.0	1e-06	9.439237056349862e-08
0.01692	1.0000001	0.0	1e-06	9.441974665622518e-08
0.016925	1.0000001	0.0	1e-06	9.444712290187161e-08
0.01693	1.0000001	0.0	1e-06	9.447449930030246e-08
0.016935	1.0000001	0.0	1e-06	9.450187585138233e-08
0.01694	1.0000001	0.0	1e-06	9.452925255497615e-08
0.016945	1.0000001	0.0	1e-06	9.455662941094886e-08
0.01695	1.0000001	0.0	1e-06	9.458400641916557e-08
0.016955	1.0000001	0.0	1e-06	9.461138357949167e-08
0.01696	1.0000001	0.0	1e-06	9.463876089179257e-08
0.016965	1.0000001	0.0	1e-06	9.466613835593394e-08
0.01697	1.0000001	0.0	1e-06	9.469351597178153e-08
0.016975	1.0000001	0.0	1e-06	9.472089373920131e-08
0.01698	1.0000001	0.0	1e-06	9.474827165805937e-08
0.016985	1.0000001	0.0	1e-06	9.477564972822199e-08
0.01699	1.0000001	0.0	1e-06	9.480302794955558e-08
0.016995	1.0000001	0.0	1e-06	9.483040632192666e-08
0.017	1.0000001	0.0	1e-06	9.485778484520204e-08
0.017005	1.0000001	0.0	1e-06	9.488516351924858e-08
0.01701	1.0000001	0.0	1e-06	9.491254234393331e-08
0.017015	1.0000001	0.0	1e-06	9.493992131912344e-08
0.01702	1.0000001	0.0	1e-06	9.496730044468634e-08
0.017025	1.0000001	0.0	1e-06	9.499467972048949e-08
0.01703	1.0000001	0.0	1e-06	9.50220591464006e-08
0.017035	1.0000001	0.0	1e-06	9.504943872228749e-08
0.01704	1.0000001	0.0	1e-06	9.507681844801809e-08
0.017045	1.0000001	0.0	1e-06	9.51041983234606e-08
0.01705	1.0000001	0.0	1e-06	9.513157834848324e-08
0.017055	1.0000001	0.0	1e-06	9.515895852295451e-08
0.01706	1.0000001	0.0	1e-06	9.518633884674298e-08
0.017065	1.0000001	0.0	1e-06	9.521371931971742e-08
0.01707	1.0000001	0.0	1e-06	9.524109994174672e-08
0.017075	1.0000001	0.0	1e-06	9.526848071269994e-08
0.01708	1.0000001	0.0	1e-06	9.529586163244629e-08
0.017085	1.0000001	0.0	1e-06	9.532324270085514e-08
0.01709	1.0000001	0.0	1e-06	9.535062391779603e-08
0.017095	1.0000001	0.0	1e-06	9.537800528313856e-08
0.0171	1.0000001	0.0	1e-06	9.540538679675264e-08
0.017105	1.0000001	0.0	1e-06	9.543276845850818e-08
0.01711	1.0000001	0.0	1e-06	9.546015026827537e-08
0.017115	1.0000001	0.0	1e-06	9.548753222592441e-08
0.01712	1.0000001	0.0	1e-06	9.55149143313258e-08
0.017125	1.0000001	0.0	1e-06	9.55422965843501e-08
0.01713	1.0000001	0.0	1e-06	9.556967898486801e-08
0.017135	1.0000001	0.0	1e-06	9.559706153275047e-08
0.01714	1.0000001	0.0	1e-06	9.562444422786847e-08
0.017145	1.0000001	0.0	1e-06	9.565182707009322e-08
0.01715	1.0000001	0.0	1e-06	9.567921005929603e-08
0.017155	1.0000001	0.0	1e-06	9.570659319534842e-08
0.01716	1.0000001	0.0	1e-06	9.573397647812201e-08
0.017165	1.0000001	0.0	1e-06	9.576135990748856e-08
0.01717	1.0000001	0.0	1e-06	9.578874348332004e-08
0.017175	1.0000001	0.0	1e-06	9.581612720548851e-08
0.01718	1.0000001	0.0	1e-06	9.584351107386623e-08
0.017185	1.0000001	0.0	1e-06	9.587089508832553e-08
0.01719	1.0000001	0.0	1e-06	9.589827924873899e-08
0.017195	1.0000001	0.0	1e-06	9.592566355497925e-08
0.0172	1.0000001	0.0	1e-06	9.595304800691917e-08
0.017205	1.0000001	0.0	1e-06	9.598043260443172e-08
0.01721	1.0000001	0.0	1e-06	9.600781734738998e-08
0.017215	1.0000001	0.0	1e-06	9.603520223566725e-08
0.01722	1.0000001	0.0	1e-06	9.606258726913695e-08
0.017225	1.0000001	0.0	1e-06	9.608997244767264e-08
0.01723	1.0000001	0.0	1e-06	9.6117357771148e-08
0.017235	1.0000001	0.0	1e-06	9.614474323943694e-08
0.01724	1.0000001	0.0	1e-06	9.61721288524134e-08
0.017245	1.0000001	0.0	1e-06	9.619951460995157e-08
0.01725	1.0000001	0.0	1e-06	9.622690051192575e-08
0.017255	1.0000001	0.0	1e-06	9.625428655821034e-08
0.01726	1.0000001	0.0	1e-06	9.628167274867997e-08
0.017265	1.0000001	0.0	1e-06	9.630905908320934e-08
0.01727	1.0000001	0.0	1e-06	9.633644556167333e-08
0.017275	1.0000001	0.0	1e-06	9.636383218394696e-08
0.01728	1.0000001	0.0	1e-06	9.639121894990542e-08
0.017285	1.0000001	0.0	1e-06	9.641860585942396e-08
0.01729	1.0000001	0.0	1e-06	9.644599291237811e-08
0.017295	1.0000001	0.0	1e-06	9.647338010864343e-08
0.0173	1.0000001	0.0	1e-06	9.650076744809565e-08
0.017305	1.0000001	0.0	1e-06	9.652815493061069e-08
0.01731	1.0000001	0.0	1e-06	9.655554255606453e-08
0.017315	1.0000001	0.0	1e-06	9.658293032433339e-08
0.01732	1.0000001	0.0	1e-06	9.661031823529354e-08
0.017325	1.0000001	0.0	1e-06	9.663770628882149e-08
0.01733	1.0000001	0.0	1e-06	9.666509448479382e-08
0.017335	1.0000001	0.0	1e-06	9.669248282308724e-08
0.01734	1.0000001	0.0	1e-06	9.671987130357866e-08
0.017345	1.0000001	0.0	1e-06	9.674725992614512e-08
0.01735	1.0000001	0.0	1e-06	9.677464869066378e-08
0.017355	1.0000001	0.0	1e-06	9.680203759701193e-08
0.01736	1.0000001	0.0	1e-06	9.682942664506704e-08
0.017365	1.0000001	0.0	1e-06	9.68568158347067e-08
0.01737	1.0000001	0.0	1e-06	9.688420516580866e-08
0.017375	1.0000001	0.0	1e-06	9.691159463825077e-08
0.01738	1.0000001	0.0	1e-06	9.693898425191104e-08
0.017385	1.0000001	0.0	1e-06	9.696637400666765e-08
0.01739	1.0000001	0.0	1e-06	9.699376390239887e-08
0.017395	1.0000001	0.0	1e-06	9.702115393898317e-08
0.0174	1.0000001	0.0	1e-06	9.704854411629909e-08
0.017405	1.0000001	0.0	1e-06	9.707593443422537e-08
0.01741	1.0000001	0.0	1e-06	9.710332489264083e-08
0.017415	1.0000001	0.0	1e-06	9.71307154914245e-08
0.01742	1.0000001	0.0	1e-06	9.71581062304555e-08
0.017425	1.0000001	0.0	1e-06	9.718549710961309e-08
0.01743	1.0000001	0.0	1e-06	9.72128881287767e-08
0.017435	1.0000001	0.0	1e-06	9.724027928782584e-08
0.01744	1.0000001	0.0	1e-06	9.726767058664024e-08
0.017445	1.0000001	0.0	1e-06	9.729506202509968e-08
0.01745	1.0000001	0.0	1e-06	9.732245360308417e-08
0.017455	1.0000001	0.0	1e-06	9.734984532047375e-08
0.01746	1.0000001	0.0	1e-06	9.737723717714871e-08
0.017465	1.0000001	0.0	1e-06	9.74046291729894e-08
0.01747	1.0000001	0.0	1e-06	9.743202130787632e-08
0.017475	1.0000001	0.0	1e-06	9.745941358169016e-08
0.01748	1.0000001	0.0	1e-06	9.748680599431165e-08
0.017485	1.0000001	0.0	1e-06	9.751419854562174e-08
0.01749	1.0000001	0.0	1e-06	9.754159123550146e-08
0.017495	1.0000001	0.0	1e-06	9.756898406383205e-08
0.0175	1.0000001	0.0	1e-06	9.75963770304948e-08
0.017505	1.0000001	0.0	1e-06	9.762377013537118e-08
0.01751	1.0000001	0.0	1e-06	9.765116337834279e-08
0.017515	1.0000001	0.0	1e-06	9.767855675929135e-08
0.01752	1.0000001	0.0	1e-06	9.770595027809878e-08
0.017525	1.0000001	0.0	1e-06	9.773334393464701e-08
0.01753	1.0000001	0.0	1e-06	9.776073772881823e-08
0.017535	1.0000001	0.0	1e-06	9.77881316604947e-08
0.01754	1.0000001	0.0	1e-06	9.781552572955883e-08
0.017545	1.0000001	0.0	1e-06	9.784291993589317e-08
0.01755	1.0000001	0.0	1e-06	9.787031427938036e-08
0.017555	1.0000001	0.0	1e-06	9.789770875990324e-08
0.01756	1.0000001	0.0	1e-06	9.792510337734474e-08
0.017565	1.0000001	0.0	1e-06	9.795249813158795e-08
0.01757	1.0000001	0.0	1e-06	9.797989302251606e-08
0.017575	1.0000001	0.0	1e-06	9.800728805001244e-08
0.01758	1.0000001	0.0	1e-06	9.80346832139605e-08
0.017585	1.0000001	0.0	1e-06	9.806207851424393e-08
0.01759	1.0000001	0.0	1e-06	9.808947395074642e-08
0.017595	1.0000001	0.0	1e-06	9.811686952335185e-08
0.0176	1.0000001	0.0	1e-06	9.814426523194423e-08
0.017605	1.0000001	0.0	1e-06	9.817166107640767e-08
0.01761	1.0000001	0.0	1e-06	9.819905705662647e-08
0.017615	1.0000001	0.0	1e-06	9.8226453172485e-08
0.01762	1.0000001	0.0	1e-06	9.825384942386782e-08
0.017625	1.0000001	0.0	1e-06	9.828124581065953e-08
0.01763	1.0000001	0.0	1e-06	9.8308642332745e-08
0.017635	1.0000001	0.0	1e-06	9.833603899000912e-08
0.01764	1.0000001	0.0	1e-06	9.836343578233692e-08
0.017645	1.0000001	0.0	1e-06	9.839083270961363e-08
0.01765	1.0000001	0.0	1e-06	9.841822977172449e-08
0.017655	1.0000001	0.0	1e-06	9.8445626968555e-08
0.01766	1.0000001	0.0	1e-06	9.847302429999071e-08
0.017665	1.0000001	0.0	1e-06	9.850042176591736e-08
0.01767	1.0000001	0.0	1e-06	9.852781936622074e-08
0.017675	1.0000001	0.0	1e-06	9.85552171007868e-08
0.01768	1.0000001	0.0	1e-06	9.858261496950166e-08
0.017685	1.0000001	0.0	1e-06	9.861001297225152e-08
0.01769	1.0000001	0.0	1e-06	9.863741110892275e-08
0.017695	1.0000001	0.0	1e-06	9.866480937940179e-08
0.0177	1.0000001	0.0	1e-06	9.869220778357528e-08
0.017705	1.0000001	0.0	1e-06	9.871960632132992e-08
0.01771	1.0000001	0.0	1e-06	9.87470049925526e-08
0.017715	1.0000001	0.0	1e-06	9.877440379713029e-08
0.01772	1.0000001	0.0	1e-06	9.88018027349501e-08
0.017725	1.0000001	0.0	1e-06	9.882920180589929e-08
0.01773	1.0000001	0.0	1e-06	9.88566010098652e-08
0.017735	1.0000001	0.0	1e-06	9.888400034673536e-08
0.01774	1.0000001	0.0	1e-06	9.891139981639736e-08
0.017745	1.0000001	0.0	1e-06	9.8938799418739e-08
0.01775	1.0000001	0.0	1e-06	9.896619915364809e-08
0.017755	1.0000001	0.0	1e-06	9.89935990210127e-08
0.01776	1.0000001	0.0	1e-06	9.902099902072091e-08
0.017765	1.0000001	0.0	1e-06	9.904839915266098e-08
0.01777	1.0000001	0.0	1e-06	9.907579941672132e-08
0.017775	1.0000001	0.0	1e-06	9.910319981279039e-08
0.01778	1.0000001	0.0	1e-06	9.913060034075688e-08
0.017785	1.0000001	0.0	1e-06	9.915800100050949e-08
0.01779	1.0000001	0.0	1e-06	9.918540179193716e-08
0.017795	1.0000001	0.0	1e-06	9.921280271492881e-08
0.0178	1.0000001	0.0	1e-06	9.924020376937367e-08
0.017805	1.0000001	0.0	1e-06	9.926760495516096e-08
0.01781	1.0000001	0.0	1e-06	9.929500627218002e-08
0.017815	1.0000001	0.0	1e-06	9.932240772032041e-08
0.01782	1.0000001	0.0	1e-06	9.934980929947171e-08
0.017825	1.0000001	0.0	1e-06	9.937721100952371e-08
